0
//Stage      Monster      MapNumber      Range      PositionX      PositionY      Direction      Comment
0            574          32             30         065            160            *              //Crypos
0            574          32             30         061            145            *              //Crypos
0            574          32             30         056            141            *              //Crypos
0            574          32             30         076            145            *              //Crypos
0            574          32             30         058            154            *              //Crypos
0            574          32             30         069            156            *              //Crypos
0            574          32             30         064            167            *              //Crypos
0            574          32             30         076            160            *              //Crypos
0            574          32             30         057            147            *              //Crypos
0            574          32             30         074            156            *              //Crypos
0            574          32             30         078            155            *              //Crypos
0            574          32             30         064            153            *              //Crypos
0            574          32             30         058            161            *              //Crypos
0            574          32             30         078            159            *              //Crypos
0            574          32             30         060            167            *              //Crypos
0            574          32             30         052            144            *              //Crypos
0            574          32             30         059            148            *              //Crypos
0            574          32             30         051            158            *              //Crypos
0            575          32             30         075            154            *              //Condra
0            575          32             30         059            163            *              //Condra
0            575          32             30         077            152            *              //Condra
0            575          32             30         063            145            *              //Condra
0            575          32             30         071            162            *              //Condra
0            575          32             30         074            160            *              //Condra
0            575          32             30         073            167            *              //Condra
0            575          32             30         057            143            *              //Condra
0            575          32             30         071            155            *              //Condra
0            575          32             30         065            152            *              //Condra
0            575          32             30         072            161            *              //Condra
0            575          32             30         058            155            *              //Condra
0            575          32             30         058            142            *              //Condra
0            575          32             30         064            153            *              //Condra
0            575          32             30         051            142            *              //Condra
0            575          32             30         069            158            *              //Condra
0            575          32             30         071            166            *              //Condra
0            575          32             30         075            149            *              //Condra
0            575          32             30         075            143            *              //Condra
0            575          32             30         075            158            *              //Condra
1            554          32             30         078            166            *              //Kentauros Warrior
1            554          32             30         078            148            *              //Kentauros Warrior
1            554          32             30         062            161            *              //Kentauros Warrior
1            554          32             30         059            160            *              //Kentauros Warrior
1            554          32             30         073            144            *              //Kentauros Warrior
1            554          32             30         070            162            *              //Kentauros Warrior
1            554          32             30         076            164            *              //Kentauros Warrior
1            554          32             30         064            163            *              //Kentauros Warrior
1            554          32             30         064            164            *              //Kentauros Warrior
1            554          32             30         054            167            *              //Kentauros Warrior
1            554          32             30         071            141            *              //Kentauros Warrior
1            554          32             30         066            143            *              //Kentauros Warrior
1            554          32             30         061            156            *              //Kentauros Warrior
1            554          32             30         051            141            *              //Kentauros Warrior
1            554          32             30         068            165            *              //Kentauros Warrior
1            576          32             30         072            167            *              //Narcondra
1            576          32             30         073            146            *              //Narcondra
1            576          32             30         076            154            *              //Narcondra
1            576          32             30         076            159            *              //Narcondra
1            576          32             30         069            140            *              //Narcondra
1            576          32             30         069            157            *              //Narcondra
1            576          32             30         067            163            *              //Narcondra
1            576          32             30         064            166            *              //Narcondra
1            576          32             30         058            167            *              //Narcondra
1            576          32             30         069            148            *              //Narcondra
1            576          32             30         078            154            *              //Narcondra
1            576          32             30         057            150            *              //Narcondra
1            576          32             30         074            155            *              //Narcondra
1            576          32             30         057            153            *              //Narcondra
1            576          32             30         051            165            *              //Narcondra
2            556          32             30         060            154            *              //Genocider Warrior
2            556          32             30         067            148            *              //Genocider Warrior
2            556          32             30         067            151            *              //Genocider Warrior
2            556          32             30         061            152            *              //Genocider Warrior
2            556          32             30         063            160            *              //Genocider Warrior
2            556          32             30         054            149            *              //Genocider Warrior
2            556          32             30         071            140            *              //Genocider Warrior
2            556          32             30         072            163            *              //Genocider Warrior
2            556          32             30         062            144            *              //Genocider Warrior
2            556          32             30         066            148            *              //Genocider Warrior
2            557          32             30         051            140            *              //Sapi Queen
2            557          32             30         053            158            *              //Sapi Queen
2            557          32             30         071            152            *              //Sapi Queen
2            557          32             30         054            148            *              //Sapi Queen
2            557          32             30         067            148            *              //Sapi Queen
2            557          32             30         060            156            *              //Sapi Queen
2            557          32             30         074            147            *              //Sapi Queen
2            557          32             30         054            150            *              //Sapi Queen
2            557          32             30         070            160            *              //Sapi Queen
2            557          32             30         060            144            *              //Sapi Queen
3            559          32             30         062            154            *              //Shadow Master
3            559          32             30         054            165            *              //Shadow Master
3            559          32             30         062            142            *              //Shadow Master
3            559          32             30         062            163            *              //Shadow Master
3            559          32             30         063            158            *              //Shadow Master
3            559          32             30         052            144            *              //Shadow Master
3            559          32             30         056            152            *              //Shadow Master
3            559          32             30         078            159            *              //Shadow Master
3            559          32             30         070            148            *              //Shadow Master
3            559          32             30         069            164            *              //Shadow Master
end
